ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,56,45.77,0.065,0.468,1.54,0.034,0.11,678.39,42.86,21.44,23.17,9.11,AVOID - Poor risk-adjusted score
SYF,Synchrony Financial,Financial Services,Credit Services,56,34.49,0.142,0.804,2.57,0.074,0.16,835.23,69.96,27.74,32.48,9.11,AVOID - Poor risk-adjusted score
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,56,53.97,-0.072,0.492,1.66,0.031,0.25,525.12,46.78,26.55,24.19,9.1,AVOID - Poor risk-adjusted score
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,56,30.37,0.051,0.582,1.07,0.035,0.04,871.57,64.66,17.68,18.8,9.07,AVOID - Poor risk-adjusted score
MTN,"Vail Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,56,48.4,-0.032,0.361,0.86,0.018,0.18,622.62,42.7,17.48,16.79,9.05,AVOID - Poor risk-adjusted score
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,56,49.52,-0.128,0.737,2.41,0.049,0.13,602.09,49.79,36.5,30.85,9.04,AVOID - Poor risk-adjusted score
SNX,TD SYNNEX Corporation,Technology,Electronics & Computer Distribution,56,46.28,0.09,0.528,2.01,0.043,0.05,666.09,62.58,24.43,27.15,9.01,AVOID - Poor risk-adjusted score
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,56,42.54,-0.06,0.53,1.32,0.031,0.05,732.41,43.88,22.55,20.88,8.99,AVOID - Poor risk-adjusted score
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,56,26.77,0.097,0.82,1.74,0.065,0.15,904.91,71.03,21.96,24.57,8.98,AVOID - Poor risk-adjusted score
POOL,Pool Corporation,Industrials,Industrial Distribution,56,54.87,0.098,0.479,2.28,0.042,0.11,510.14,42.39,26.27,29.42,8.97,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction,56,61.76,0.032,0.278,0.99,0.016,0.2,381.89,40.72,17.14,17.83,8.95,AVOID - Poor risk-adjusted score
AAPL,Apple Inc.,Technology,Consumer Electronics,56,72.7,0.027,0.229,0.92,0.013,0.0,206.54,35.6,16.63,17.2,8.95,AVOID - Poor risk-adjusted score
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,56,53.64,-0.156,0.787,2.85,0.053,0.2,531.46,52.3,42.21,34.37,8.94,AVOID - Poor risk-adjusted score
LYFT,"Lyft, Inc.",Technology,Software - Application,56,62.42,0.148,0.52,3.31,0.053,0.05,374.27,61.38,32.46,38.19,8.85,AVOID - Poor risk-adjusted score
VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets,56,37.52,-0.07,0.623,1.42,0.038,0.04,805.07,45.62,23.37,21.36,8.81,AVOID - Poor risk-adjusted score
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,56,31.49,-0.089,0.813,1.59,0.05,0.22,860.52,53.71,25.6,22.81,8.81,AVOID - Poor risk-adjusted score
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,56,52.43,-0.072,0.49,1.67,0.032,0.13,551.07,44.07,25.71,23.41,8.76,AVOID - Poor risk-adjusted score
WOOF,"Petco Health and Wellness Company, Inc.",Consumer Cyclical,Specialty Retail,56,27.36,0.077,0.718,1.47,0.054,0.07,900.2,67.65,19.66,21.53,8.73,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail,56,49.0,0.029,0.314,0.83,0.017,0.16,612.95,40.99,15.39,15.94,8.7,AVOID - Poor risk-adjusted score
BA,The Boeing Company,Industrials,Aerospace & Defense,56,23.42,0.068,0.772,1.26,0.054,0.13,929.68,70.35,18.08,19.61,8.69,AVOID - Poor risk-adjusted score
SIRI,Sirius XM Holdings Inc.,Communication Services,Entertainment,56,37.42,-0.056,0.555,1.22,0.033,0.02,807.43,43.73,20.75,19.3,8.68,AVOID - Poor risk-adjusted score
NFLX,"Netflix, Inc.",Communication Services,Entertainment,56,86.7,0.007,0.13,0.31,0.004,0.2,44.27,37.54,11.25,11.34,8.68,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Leisure,56,73.99,-0.028,0.236,0.94,0.013,0.02,190.64,36.16,17.44,16.82,8.67,AVOID - Poor risk-adjusted score
ZI,Unknown,Unknown,Unknown,23,52.33,0.016,0.201,0.24,0.005,0.27,551.61,41.01,10.49,10.71,8.63,AVOID - Poor risk-adjusted score
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,56,89.44,-0.207,0.652,4.15,0.046,0.02,35.57,45.29,58.34,44.43,8.62,AVOID - Poor risk-adjusted score
MFC,Manulife Financial Corporation,Financial Services,Insurance - Life,56,62.8,0.161,0.527,3.58,0.057,0.09,368.66,61.94,33.11,39.42,8.61,AVOID - Poor risk-adjusted score
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,56,61.22,-0.09,0.487,2.08,0.034,0.02,394.95,41.56,29.79,26.5,8.6,AVOID - Poor risk-adjusted score
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,56,29.83,0.121,0.797,2.19,0.073,0.04,878.62,67.31,23.78,27.26,8.56,AVOID - Poor risk-adjusted score
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,56,57.08,0.034,0.287,1.01,0.018,0.0,473.43,36.83,16.38,17.06,8.48,AVOID - Poor risk-adjusted score
ARM,Arm Holdings plc,Technology,Semiconductors,56,86.5,-0.171,0.571,3.66,0.042,0.02,54.77,43.28,49.44,39.46,8.47,AVOID - Poor risk-adjusted score
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,56,40.56,0.108,0.598,2.26,0.056,0.0,761.05,62.36,24.25,27.45,8.42,AVOID - Poor risk-adjusted score
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,56,51.19,-0.061,0.441,1.49,0.029,0.11,572.64,42.51,22.57,20.86,8.39,AVOID - Poor risk-adjusted score
YPF,YPF Sociedad Anónima,Energy,Oil & Gas Integrated,56,44.2,-0.097,0.638,1.97,0.045,0.22,705.95,49.06,28.21,24.84,8.37,AVOID - Poor risk-adjusted score
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,56,49.19,0.024,0.282,0.72,0.015,0.05,609.68,38.08,13.87,14.28,8.29,AVOID - Poor risk-adjusted score
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,56,39.72,-0.093,0.666,1.83,0.046,0.2,773.95,49.35,26.44,23.43,8.27,AVOID - Poor risk-adjusted score
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,56,48.84,-0.042,0.376,1.12,0.023,0.11,613.2,41.18,18.37,17.4,8.22,AVOID - Poor risk-adjusted score
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P,56,49.62,-0.06,0.44,1.47,0.03,0.13,598.39,42.8,21.86,20.22,8.2,AVOID - Poor risk-adjusted score
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,56,41.02,0.261,0.86,4.54,0.111,0.05,750.32,65.83,35.29,45.39,8.19,AVOID - Poor risk-adjusted score
BX,Blackstone Inc.,Financial Services,Asset Management,56,36.48,0.153,0.736,2.88,0.079,0.04,811.88,64.91,26.85,31.74,8.18,AVOID - Poor risk-adjusted score
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,56,38.29,-0.09,0.669,1.79,0.047,0.02,793.95,45.75,25.59,22.75,8.17,AVOID - Poor risk-adjusted score
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,56,52.07,-0.041,0.348,1.11,0.021,0.11,557.71,40.49,18.11,17.2,8.15,AVOID - Poor risk-adjusted score
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,56,39.16,-0.039,0.43,0.97,0.025,0.15,783.21,43.34,16.85,16.02,8.14,AVOID - Poor risk-adjusted score
ARRY,"Array Technologies, Inc.",Technology,Solar,56,52.39,0.128,0.519,2.88,0.055,0.24,550.55,64.8,27.18,31.4,8.09,AVOID - Poor risk-adjusted score
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,56,27.85,0.132,0.832,2.35,0.084,0.16,894.98,69.81,23.17,26.87,8.03,AVOID - Poor risk-adjusted score
NMR,"Nomura Holdings, Inc.",Financial Services,Capital Markets,56,25.65,0.085,0.735,1.59,0.062,0.05,915.61,66.92,18.85,20.81,8.02,AVOID - Poor risk-adjusted score
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,56,44.42,0.051,0.393,1.32,0.03,0.0,701.18,38.82,17.47,18.58,8.0,AVOID - Poor risk-adjusted score
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,56,56.96,0.121,0.469,2.84,0.05,0.15,470.14,41.99,26.72,30.62,7.97,AVOID - Poor risk-adjusted score
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,56,85.59,0.029,0.187,1.08,0.013,0.02,56.59,34.7,15.97,16.55,7.96,AVOID - Poor risk-adjusted score
HAE,Haemonetics Corporation,Healthcare,Medical Devices,56,56.91,-0.045,0.333,1.25,0.022,0.04,474.25,38.53,18.97,17.92,7.95,AVOID - Poor risk-adjusted score
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,56,54.79,-0.024,0.264,0.76,0.014,0.16,509.89,39.79,14.45,14.01,7.94,AVOID - Poor risk-adjusted score
MMS,"Maximus, Inc.",Industrials,Specialty Business Services,56,44.05,0.048,0.384,1.26,0.029,0.0,708.0,38.65,16.91,17.93,7.92,AVOID - Poor risk-adjusted score
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,56,52.47,0.309,0.764,5.71,0.109,0.13,550.98,64.57,40.06,53.05,7.9,AVOID - Poor risk-adjusted score
RUN,Sunrun Inc.,Technology,Solar,56,29.39,0.083,0.649,1.67,0.057,0.18,882.18,67.42,19.08,21.03,7.87,AVOID - Poor risk-adjusted score
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,56,74.33,-0.02,0.187,0.73,0.01,0.04,186.04,35.37,13.92,13.58,7.85,AVOID - Poor risk-adjusted score
AAL,American Airlines Group Inc.,Industrials,Airlines,56,32.86,0.171,0.811,3.08,0.094,0.04,851.29,65.68,26.63,32.01,7.85,AVOID - Poor risk-adjusted score
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,56,37.54,0.061,0.469,1.43,0.038,0.07,804.64,41.71,17.6,18.92,7.79,AVOID - Poor risk-adjusted score
CNC,Centene Corporation,Healthcare,Healthcare Plans,56,44.8,-0.178,0.886,3.06,0.068,0.15,689.7,52.66,39.69,31.39,7.74,AVOID - Poor risk-adjusted score
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,56,36.32,-0.036,0.421,0.9,0.025,0.04,820.73,40.88,15.28,14.6,7.69,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,56,78.17,0.018,0.166,0.73,0.009,0.27,138.88,39.5,12.96,13.25,7.68,AVOID - Poor risk-adjusted score
AA,Alcoa Corporation,Basic Materials,Aluminum,56,53.83,-0.141,0.655,2.82,0.052,0.16,529.02,47.68,35.24,29.27,7.67,AVOID - Poor risk-adjusted score
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,56,64.59,-0.031,0.249,1.02,0.016,0.11,330.48,38.09,16.11,15.48,7.67,AVOID - Poor risk-adjusted score
BXP,"BXP, Inc.",Real Estate,REIT - Office,56,47.19,0.042,0.335,1.17,0.025,0.09,650.77,39.38,15.81,16.64,7.65,AVOID - Poor risk-adjusted score
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,56,43.18,0.238,0.756,4.42,0.102,0.09,713.14,64.26,32.63,41.33,7.63,AVOID - Poor risk-adjusted score
SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,56,56.57,-0.135,0.609,2.81,0.05,0.04,480.27,44.02,34.42,28.81,7.57,AVOID - Poor risk-adjusted score
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",56,33.05,0.155,0.752,2.89,0.087,0.09,847.88,65.63,24.85,29.44,7.57,AVOID - Poor risk-adjusted score
INTU,Intuit Inc.,Technology,Software - Application,56,34.81,-0.055,0.517,1.24,0.036,0.07,834.23,43.41,17.99,16.76,7.49,AVOID - Poor risk-adjusted score
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,56,45.16,-0.044,0.38,1.17,0.026,0.02,690.77,39.18,17.15,16.2,7.48,AVOID - Poor risk-adjusted score
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,56,58.25,0.035,0.26,1.12,0.019,0.2,451.23,39.89,15.16,15.82,7.48,AVOID - Poor risk-adjusted score
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,56,54.77,-0.159,0.687,3.1,0.057,0.0,511.86,44.94,37.6,30.5,7.44,AVOID - Poor risk-adjusted score
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts,56,39.16,0.181,0.704,3.49,0.089,0.02,779.2,62.56,27.56,33.41,7.44,AVOID - Poor risk-adjusted score
CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,56,57.45,-0.132,0.583,2.8,0.049,0.11,463.0,44.81,33.51,28.16,7.41,AVOID - Poor risk-adjusted score
CVS,CVS Health Corporation,Healthcare,Healthcare Plans,56,38.45,-0.066,0.521,1.49,0.039,0.02,792.36,42.13,20.04,18.39,7.4,AVOID - Poor risk-adjusted score
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,56,65.44,0.326,0.642,6.58,0.101,0.05,328.68,60.28,41.99,56.11,7.4,AVOID - Poor risk-adjusted score
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,56,28.46,0.033,0.446,0.79,0.028,0.16,891.32,43.88,12.7,13.21,7.38,AVOID - Poor risk-adjusted score
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,56,101.89,0.011,0.11,0.55,0.005,0.02,1.18,33.13,11.23,11.39,7.35,AVOID - Poor risk-adjusted score
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,56,40.81,-0.014,0.262,0.43,0.011,0.09,756.98,38.62,10.69,10.51,7.34,AVOID - Poor risk-adjusted score
BNTX,BioNTech SE,Healthcare,Biotechnology,56,39.78,0.186,0.697,3.59,0.09,0.02,770.46,62.23,27.71,33.72,7.34,AVOID - Poor risk-adjusted score
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,56,42.14,0.076,0.449,1.84,0.044,0.31,735.73,45.29,18.93,20.72,7.29,AVOID - Poor risk-adjusted score
IBN,ICICI Bank Limited,Financial Services,Banks - Regional,56,34.35,-0.128,0.823,2.28,0.066,0.11,835.18,50.22,28.27,23.89,7.28,AVOID - Poor risk-adjusted score
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Auto Parts,56,39.37,0.102,0.532,2.25,0.057,0.16,777.23,63.51,20.94,23.55,7.24,AVOID - Poor risk-adjusted score
IVZ,Invesco Ltd.,Financial Services,Asset Management,56,60.26,-0.076,0.39,1.96,0.032,0.02,413.82,38.8,23.48,21.28,7.2,AVOID - Poor risk-adjusted score
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,56,48.1,-0.052,0.376,1.36,0.028,0.11,628.79,40.65,18.1,16.94,7.19,AVOID - Poor risk-adjusted score
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,56,39.1,0.206,0.727,3.9,0.1,0.09,778.61,63.67,28.44,35.17,7.18,AVOID - Poor risk-adjusted score
ATI,ATI Inc.,Industrials,Metal Fabrication,56,65.95,-0.205,0.705,3.95,0.06,0.09,310.98,46.98,46.48,35.51,7.18,AVOID - Poor risk-adjusted score
DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,56,19.51,0.086,0.836,1.52,0.078,0.15,940.79,70.2,16.32,18.05,7.15,AVOID - Poor risk-adjusted score
SNOW,Snowflake Inc.,Technology,Software - Application,56,44.74,-0.028,0.303,0.83,0.019,0.09,698.57,39.05,13.55,13.08,7.14,AVOID - Poor risk-adjusted score
WBS,Webster Financial Corporation,Financial Services,Banks - Regional,56,29.04,0.113,0.689,2.2,0.076,0.09,883.64,64.92,20.01,22.76,7.12,AVOID - Poor risk-adjusted score
FLEX,Flex Ltd.,Technology,Electronic Components,56,58.39,0.04,0.263,1.27,0.022,0.2,448.73,39.72,15.36,16.13,7.12,AVOID - Poor risk-adjusted score
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,56,61.55,-0.022,0.212,0.79,0.013,0.07,385.71,36.54,13.05,12.69,7.1,AVOID - Poor risk-adjusted score
CI,The Cigna Group,Healthcare,Healthcare Plans,56,45.65,-0.097,0.547,2.11,0.046,0.07,678.39,43.23,24.95,22.0,7.07,AVOID - Poor risk-adjusted score
CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,56,52.5,-0.116,0.554,2.53,0.048,0.09,548.66,43.62,29.08,24.96,7.07,AVOID - Poor risk-adjusted score
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,56,18.05,0.07,0.814,1.26,0.07,0.16,945.02,70.7,14.68,15.96,7.06,AVOID - Poor risk-adjusted score
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,56,77.35,0.207,0.441,5.03,0.065,0.05,153.54,37.83,34.15,42.26,7.01,AVOID - Poor risk-adjusted score
EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,56,43.27,-0.03,0.31,0.86,0.02,0.15,722.05,40.23,13.42,12.92,6.96,AVOID - Poor risk-adjusted score
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,56,57.16,0.026,0.221,0.88,0.015,0.07,472.21,36.55,12.66,13.07,6.93,AVOID - Poor risk-adjusted score
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,56,50.49,-0.05,0.348,1.38,0.027,0.07,583.23,39.16,17.55,16.46,6.93,AVOID - Poor risk-adjusted score
STLA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,56,35.96,-0.03,0.363,0.81,0.023,0.02,824.38,39.0,13.06,12.57,6.93,AVOID - Poor risk-adjusted score
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,56,61.95,-0.187,0.666,3.69,0.06,0.04,383.27,44.75,41.28,32.29,6.88,AVOID - Poor risk-adjusted score
UNM,Unum Group,Financial Services,Insurance - Life,56,62.29,-0.023,0.205,0.81,0.013,0.05,372.38,35.95,12.78,12.42,6.87,AVOID - Poor risk-adjusted score
AMT,American Tower Corporation,Real Estate,REIT - Specialty,56,60.95,-0.026,0.221,0.9,0.015,0.02,397.73,35.51,13.45,13.01,6.86,AVOID - Poor risk-adjusted score
SRE,Sempra,Utilities,Utilities - Diversified,56,46.51,-0.075,0.454,1.8,0.039,0.05,661.77,40.86,21.13,19.17,6.85,AVOID - Poor risk-adjusted score
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,56,47.66,-0.024,0.26,0.76,0.016,0.13,638.96,38.75,12.37,12.01,6.84,AVOID - Poor risk-adjusted score
TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,56,55.5,-0.198,0.751,3.7,0.067,0.11,498.79,48.04,41.66,32.11,6.84,AVOID - Poor risk-adjusted score
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,56,76.87,-0.089,0.345,2.45,0.032,0.09,154.27,38.97,26.51,23.6,6.84,AVOID - Poor risk-adjusted score
TAL,TAL Education Group,Consumer Defensive,Education & Training Services,56,84.04,0.01,0.119,0.48,0.006,0.07,71.93,34.44,9.98,10.1,6.82,AVOID - Poor risk-adjusted score
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,56,61.18,0.051,0.271,1.59,0.026,0.22,394.04,39.9,16.59,17.65,6.81,AVOID - Poor risk-adjusted score
NWG,NatWest Group plc,Financial Services,Banks - Regional,56,30.94,-0.116,0.797,2.11,0.068,0.13,866.21,49.64,24.66,21.17,6.81,AVOID - Poor risk-adjusted score
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,56,73.48,0.024,0.175,0.94,0.013,0.02,196.93,34.32,12.84,13.23,6.81,AVOID - Poor risk-adjusted score
RH,RH,Consumer Cyclical,Specialty Retail,56,43.62,0.015,0.229,0.5,0.011,0.05,716.62,36.81,9.98,10.17,6.78,AVOID - Poor risk-adjusted score
ACDC,ProFrac Holding Corp.,Energy,Oil & Gas Equipment & Services,56,32.67,-0.119,0.771,2.18,0.067,0.13,849.79,48.99,25.18,21.55,6.77,AVOID - Poor risk-adjusted score
BUD,Anheuser-Busch InBev SA/NV,Consumer Defensive,Beverages - Brewers,56,59.76,-0.221,0.764,4.09,0.068,0.07,419.11,47.51,45.63,34.16,6.71,AVOID - Poor risk-adjusted score
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,56,40.32,-0.023,0.289,0.7,0.017,0.05,764.77,38.03,11.64,11.31,6.67,AVOID - Poor risk-adjusted score
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,56,46.02,-0.077,0.453,1.84,0.04,0.04,672.05,40.32,20.84,18.87,6.65,AVOID - Poor risk-adjusted score
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,56,63.89,-0.18,0.62,3.7,0.058,0.02,347.39,43.16,39.58,31.23,6.65,AVOID - Poor risk-adjusted score
ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors,56,39.03,-0.072,0.497,1.66,0.043,0.04,784.04,41.39,19.41,17.67,6.64,AVOID - Poor risk-adjusted score
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,56,52.01,-0.23,0.862,4.0,0.077,0.07,559.8,49.63,44.84,33.21,6.64,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,56,48.21,0.018,0.219,0.63,0.013,0.07,628.38,36.72,10.55,10.79,6.63,AVOID - Poor risk-adjusted score
WPM,Wheaton Precious Metals Corp.,Basic Materials,Gold,56,93.7,-0.015,0.123,0.71,0.008,0.0,9.89,32.94,11.53,11.31,6.62,AVOID - Poor risk-adjusted score
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products,56,34.2,-0.027,0.348,0.74,0.022,0.07,839.0,39.73,11.89,11.49,6.62,AVOID - Poor risk-adjusted score
GPN,Global Payments Inc.,Industrials,Specialty Business Services,56,51.17,-0.027,0.252,0.88,0.017,0.11,572.34,38.01,12.89,12.45,6.61,AVOID - Poor risk-adjusted score
TGNA,TEGNA Inc.,Communication Services,Broadcasting,56,51.59,0.087,0.379,2.28,0.044,0.02,564.04,37.33,19.58,21.67,6.61,AVOID - Poor risk-adjusted score
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,56,57.94,-0.048,0.293,1.43,0.025,0.13,454.98,38.87,16.98,15.97,6.57,AVOID - Poor risk-adjusted score
FLR,Fluor Corporation,Industrials,Engineering & Construction,56,65.11,-0.13,0.481,3.02,0.046,0.02,324.55,40.14,31.29,26.39,6.56,AVOID - Poor risk-adjusted score
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,56,43.04,0.05,0.34,1.38,0.032,0.07,723.48,38.45,14.63,15.54,6.53,AVOID - Poor risk-adjusted score
SNY,Sanofi,Healthcare,Drug Manufacturers - General,56,69.67,-0.237,0.707,4.56,0.065,0.2,252.2,48.67,49.25,36.16,6.51,AVOID - Poor risk-adjusted score
SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,56,61.29,-0.096,0.41,2.41,0.039,0.02,393.91,38.72,25.11,22.17,6.5,AVOID - Poor risk-adjusted score
CAG,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,56,36.97,-0.026,0.316,0.74,0.02,0.04,812.96,38.2,11.69,11.31,6.48,AVOID - Poor risk-adjusted score
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,56,46.85,0.025,0.245,0.83,0.018,0.09,656.12,37.4,11.49,11.85,6.47,AVOID - Poor risk-adjusted score
NSC,Norfolk Southern Corporation,Industrials,Railroads,56,59.95,0.021,0.188,0.8,0.013,0.0,417.71,34.31,11.27,11.57,6.43,AVOID - Poor risk-adjusted score
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,56,40.67,-0.05,0.388,1.31,0.032,0.16,760.34,41.71,15.79,14.81,6.42,AVOID - Poor risk-adjusted score
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,56,24.13,0.115,0.739,2.16,0.09,0.09,924.96,65.02,17.83,20.32,6.42,AVOID - Poor risk-adjusted score
TXN,Texas Instruments Incorporated,Technology,Semiconductors,56,76.32,0.021,0.153,0.87,0.011,0.11,163.07,35.64,11.71,12.01,6.42,AVOID - Poor risk-adjusted score
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,56,47.98,-0.043,0.315,1.24,0.026,0.02,631.52,37.23,15.13,14.32,6.38,AVOID - Poor risk-adjusted score
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors,56,68.28,-0.011,0.139,0.48,0.007,0.13,271.45,36.01,9.48,9.35,6.33,AVOID - Poor risk-adjusted score
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,56,52.57,0.03,0.231,0.99,0.019,0.0,545.79,35.05,12.15,12.6,6.32,AVOID - Poor risk-adjusted score
DB,Deutsche Bank Aktiengesellschaft,Financial Services,Banks - Regional,56,32.24,0.043,0.39,1.11,0.034,0.09,854.84,40.08,12.56,13.23,6.28,AVOID - Poor risk-adjusted score
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling,56,27.02,0.194,0.833,3.44,0.127,0.09,901.77,64.09,22.51,27.58,6.22,AVOID - Poor risk-adjusted score
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,56,54.34,0.019,0.189,0.69,0.013,0.16,515.23,37.67,10.28,10.51,6.21,AVOID - Poor risk-adjusted score
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,56,35.74,0.106,0.518,2.37,0.066,0.02,821.5,59.27,18.51,20.9,6.2,AVOID - Poor risk-adjusted score
LII,Lennox International Inc.,Industrials,Building Products & Equipment,56,60.11,0.039,0.226,1.31,0.022,0.07,414.66,36.07,13.61,14.26,6.18,AVOID - Poor risk-adjusted score
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,56,46.14,0.023,0.23,0.79,0.017,0.02,671.02,35.54,10.59,10.9,6.09,AVOID - Poor risk-adjusted score
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,56,51.24,-0.024,0.224,0.84,0.016,0.07,570.95,36.53,11.46,11.11,6.05,AVOID - Poor risk-adjusted score
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,56,81.85,0.052,0.199,1.87,0.023,0.09,97.27,35.5,16.28,17.32,6.04,AVOID - Poor risk-adjusted score
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,56,65.39,-0.107,0.397,2.74,0.042,0.04,320.07,38.43,25.94,22.55,6.02,AVOID - Poor risk-adjusted score
OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,56,31.54,-0.119,0.724,2.25,0.071,0.09,861.0,46.4,22.85,19.56,6.01,AVOID - Poor risk-adjusted score
