ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,58,74.04,0.021,0.214,0.76,0.01,0.05,190.09,36.44,15.82,16.24,9.25,AVOID - Poor risk-adjusted score
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,58,30.4,0.049,0.59,1.07,0.035,0.07,871.28,65.59,17.95,19.05,9.19,AVOID - Poor risk-adjusted score
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,58,49.4,-0.127,0.754,2.45,0.05,0.16,604.33,50.81,37.24,31.51,9.13,AVOID - Poor risk-adjusted score
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,58,48.76,-0.046,0.432,1.18,0.024,0.11,614.84,42.65,21.08,19.86,9.11,AVOID - Poor risk-adjusted score
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,58,52.29,-0.079,0.539,1.81,0.035,0.16,553.45,45.86,28.17,25.42,9.05,AVOID - Poor risk-adjusted score
VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets,58,37.42,-0.072,0.659,1.49,0.04,0.04,806.09,46.49,24.66,22.46,9.01,AVOID - Poor risk-adjusted score
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,58,61.12,-0.09,0.515,2.11,0.034,0.02,396.64,42.37,31.5,28.0,9.01,AVOID - Poor risk-adjusted score
SYF,Synchrony Financial,Financial Services,Credit Services,58,34.58,0.136,0.795,2.56,0.074,0.16,834.5,69.61,27.49,32.0,8.99,AVOID - Poor risk-adjusted score
MFC,Manulife Financial Corporation,Financial Services,Insurance - Life,58,62.96,0.16,0.551,3.61,0.057,0.12,365.71,63.27,34.71,41.31,8.96,AVOID - Poor risk-adjusted score
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,58,53.95,-0.067,0.474,1.63,0.03,0.28,525.57,46.8,25.57,23.44,8.9,AVOID - Poor risk-adjusted score
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,58,53.56,-0.149,0.773,2.83,0.053,0.16,532.72,51.08,41.43,34.07,8.9,AVOID - Poor risk-adjusted score
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,58,26.82,0.093,0.809,1.73,0.064,0.14,904.34,70.62,21.69,24.17,8.85,AVOID - Poor risk-adjusted score
SIRI,Sirius XM Holdings Inc.,Communication Services,Entertainment,58,37.38,-0.055,0.564,1.22,0.033,0.02,807.98,44.0,21.09,19.65,8.84,AVOID - Poor risk-adjusted score
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,58,31.42,-0.087,0.821,1.61,0.051,0.18,861.05,53.02,25.79,23.03,8.84,AVOID - Poor risk-adjusted score
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,58,39.09,-0.043,0.483,1.02,0.026,0.18,784.19,45.38,18.89,17.89,8.83,AVOID - Poor risk-adjusted score
HAE,Haemonetics Corporation,Healthcare,Medical Devices,58,56.84,-0.047,0.377,1.28,0.023,0.07,475.24,40.45,21.42,20.16,8.83,AVOID - Poor risk-adjusted score
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,58,51.13,-0.061,0.464,1.49,0.029,0.11,573.76,43.12,23.74,21.95,8.81,AVOID - Poor risk-adjusted score
POOL,Pool Corporation,Industrials,Industrial Distribution,58,54.91,0.092,0.468,2.25,0.041,0.14,509.28,42.75,25.69,28.59,8.8,AVOID - Poor risk-adjusted score
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,58,89.22,-0.209,0.678,4.24,0.048,0.02,37.31,45.94,60.51,46.01,8.77,AVOID - Poor risk-adjusted score
ARM,Arm Holdings plc,Technology,Semiconductors,58,86.33,-0.171,0.597,3.71,0.043,0.02,56.43,43.96,51.51,41.13,8.74,AVOID - Poor risk-adjusted score
BXP,"BXP, Inc.",Real Estate,REIT - Office,58,47.26,0.045,0.387,1.22,0.026,0.09,649.24,40.77,18.27,19.3,8.7,AVOID - Poor risk-adjusted score
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,58,59.36,0.073,0.394,1.93,0.033,0.18,426.72,42.09,23.42,25.52,8.7,AVOID - Poor risk-adjusted score
BA,The Boeing Company,Industrials,Aerospace & Defense,58,23.47,0.066,0.771,1.26,0.054,0.12,929.43,70.24,18.1,19.57,8.67,AVOID - Poor risk-adjusted score
SNX,TD SYNNEX Corporation,Technology,Electronics & Computer Distribution,58,46.31,0.084,0.505,1.98,0.043,0.05,665.24,61.93,23.39,25.82,8.66,AVOID - Poor risk-adjusted score
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,58,40.66,0.107,0.617,2.28,0.056,0.02,759.43,63.26,25.1,28.38,8.65,AVOID - Poor risk-adjusted score
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P,58,49.56,-0.06,0.466,1.48,0.03,0.16,599.41,44.17,23.11,21.39,8.64,AVOID - Poor risk-adjusted score
ZI,Unknown,Unknown,Unknown,23,52.33,0.016,0.201,0.24,0.005,0.27,551.61,41.01,10.49,10.71,8.63,AVOID - Poor risk-adjusted score
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,58,29.95,0.12,0.812,2.24,0.075,0.04,877.52,67.59,24.33,27.88,8.61,AVOID - Poor risk-adjusted score
WOOF,"Petco Health and Wellness Company, Inc.",Consumer Cyclical,Specialty Retail,58,27.4,0.073,0.705,1.46,0.053,0.04,899.72,66.54,19.31,21.05,8.58,AVOID - Poor risk-adjusted score
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,58,44.47,0.052,0.422,1.33,0.03,0.0,700.1,39.66,18.76,19.96,8.56,AVOID - Poor risk-adjusted score
ARRY,"Array Technologies, Inc.",Technology,Solar,58,52.59,0.135,0.561,3.01,0.057,0.23,547.26,65.67,29.52,34.32,8.55,AVOID - Poor risk-adjusted score
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,58,44.39,0.039,0.377,1.05,0.024,0.19,702.6,42.79,16.72,17.53,8.54,AVOID - Poor risk-adjusted score
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,58,52.04,-0.04,0.362,1.1,0.021,0.11,558.28,40.84,18.84,17.91,8.51,AVOID - Poor risk-adjusted score
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,58,61.51,-0.024,0.256,0.8,0.013,0.07,386.26,37.77,15.73,15.25,8.46,AVOID - Poor risk-adjusted score
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,58,39.61,-0.094,0.695,1.89,0.048,0.19,775.5,49.92,27.52,24.34,8.41,AVOID - Poor risk-adjusted score
MMS,"Maximus, Inc.",Industrials,Specialty Business Services,58,44.1,0.048,0.406,1.27,0.029,0.04,707.05,40.02,17.91,18.99,8.38,AVOID - Poor risk-adjusted score
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,58,89.27,0.026,0.182,1.0,0.011,0.02,29.74,34.67,16.21,16.72,8.35,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,58,48.25,0.021,0.28,0.66,0.014,0.11,627.53,39.14,13.52,13.87,8.34,AVOID - Poor risk-adjusted score
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,58,38.21,-0.089,0.684,1.8,0.047,0.05,795.07,46.85,26.12,23.26,8.31,AVOID - Poor risk-adjusted score
YPF,YPF Sociedad Anónima,Energy,Oil & Gas Integrated,58,44.03,-0.104,0.674,2.12,0.048,0.25,708.52,50.31,29.67,25.9,8.29,AVOID - Poor risk-adjusted score
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,58,58.29,0.036,0.286,1.12,0.019,0.19,450.31,40.52,16.67,17.41,8.23,AVOID - Poor risk-adjusted score
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,58,57.05,0.118,0.482,2.84,0.05,0.14,468.31,42.28,27.47,31.4,8.18,AVOID - Poor risk-adjusted score
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,58,64.56,-0.031,0.265,1.01,0.016,0.11,330.76,38.48,17.1,16.43,8.16,AVOID - Poor risk-adjusted score
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,58,54.77,-0.023,0.268,0.76,0.014,0.12,510.1,39.12,14.69,14.26,8.13,AVOID - Poor risk-adjusted score
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,58,41.19,0.251,0.855,4.55,0.11,0.05,747.6,65.67,35.23,45.05,8.12,AVOID - Poor risk-adjusted score
RUN,Sunrun Inc.,Technology,Solar,58,29.49,0.086,0.682,1.74,0.059,0.16,881.21,67.72,20.1,22.22,8.12,AVOID - Poor risk-adjusted score
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,58,36.28,-0.036,0.445,0.9,0.025,0.04,821.09,41.57,16.16,15.43,8.1,AVOID - Poor risk-adjusted score
AMT,American Tower Corporation,Real Estate,REIT - Specialty,58,60.91,-0.028,0.263,0.92,0.015,0.02,398.43,36.75,16.04,15.47,8.08,AVOID - Poor risk-adjusted score
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,58,27.95,0.13,0.839,2.37,0.085,0.19,893.97,70.54,23.46,27.14,8.04,AVOID - Poor risk-adjusted score
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,58,47.59,-0.028,0.32,0.83,0.017,0.16,640.12,41.01,15.22,14.69,8.03,AVOID - Poor risk-adjusted score
BX,Blackstone Inc.,Financial Services,Asset Management,58,36.55,0.145,0.722,2.86,0.078,0.07,811.19,65.24,26.38,30.96,8.03,AVOID - Poor risk-adjusted score
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,58,52.83,0.314,0.786,5.93,0.112,0.12,544.22,64.82,41.54,55.17,7.96,AVOID - Poor risk-adjusted score
FLEX,Flex Ltd.,Technology,Electronic Components,58,58.44,0.041,0.294,1.27,0.022,0.21,447.48,40.85,17.18,18.07,7.95,AVOID - Poor risk-adjusted score
EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,58,43.22,-0.032,0.36,0.89,0.02,0.12,722.53,41.21,15.56,14.95,7.93,AVOID - Poor risk-adjusted score
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,58,52.65,0.035,0.299,1.08,0.02,0.0,544.29,36.93,15.76,16.46,7.92,AVOID - Poor risk-adjusted score
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,58,28.5,0.033,0.481,0.81,0.028,0.12,890.74,44.06,13.71,14.28,7.91,AVOID - Poor risk-adjusted score
NMR,"Nomura Holdings, Inc.",Financial Services,Capital Markets,58,25.7,0.08,0.724,1.58,0.062,0.05,915.38,66.6,18.59,20.44,7.91,AVOID - Poor risk-adjusted score
INTU,Intuit Inc.,Technology,Software - Application,58,34.74,-0.057,0.558,1.28,0.037,0.07,834.86,44.46,19.39,18.01,7.89,AVOID - Poor risk-adjusted score
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,58,45.12,-0.044,0.401,1.17,0.026,0.02,691.24,39.79,18.09,17.1,7.89,AVOID - Poor risk-adjusted score
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,58,57.08,0.031,0.265,1.0,0.017,0.04,473.43,36.9,15.11,15.68,7.86,AVOID - Poor risk-adjusted score
BEKE,KE Holdings Inc.,Real Estate,Real Estate Services,58,51.28,-0.025,0.28,0.78,0.015,0.04,570.62,37.58,14.36,13.92,7.83,AVOID - Poor risk-adjusted score
AAL,American Airlines Group Inc.,Industrials,Airlines,58,32.97,0.166,0.809,3.08,0.093,0.04,850.41,65.62,26.67,31.89,7.81,AVOID - Poor risk-adjusted score
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,58,57.2,0.026,0.249,0.89,0.015,0.11,471.57,38.03,14.24,14.71,7.8,AVOID - Poor risk-adjusted score
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,58,37.57,0.058,0.468,1.42,0.038,0.11,804.26,42.38,17.59,18.85,7.8,AVOID - Poor risk-adjusted score
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,58,61.25,0.054,0.311,1.62,0.026,0.25,392.34,41.6,19.05,20.32,7.77,AVOID - Poor risk-adjusted score
AA,Alcoa Corporation,Basic Materials,Aluminum,58,53.74,-0.136,0.658,2.81,0.052,0.12,530.53,46.95,35.34,29.54,7.75,AVOID - Poor risk-adjusted score
STLA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,58,35.91,-0.032,0.414,0.84,0.023,0.05,824.79,41.12,14.87,14.26,7.74,AVOID - Poor risk-adjusted score
SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,58,56.46,-0.133,0.622,2.81,0.05,0.02,482.0,44.02,35.11,29.5,7.73,AVOID - Poor risk-adjusted score
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,58,42.22,0.077,0.477,1.86,0.044,0.33,734.45,46.58,20.13,22.03,7.72,AVOID - Poor risk-adjusted score
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,58,46.22,0.029,0.303,0.89,0.019,0.02,669.33,37.52,14.0,14.51,7.7,AVOID - Poor risk-adjusted score
CNC,Centene Corporation,Healthcare,Healthcare Plans,58,44.65,-0.175,0.891,3.11,0.07,0.14,692.14,52.58,39.79,31.59,7.69,AVOID - Poor risk-adjusted score
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",58,33.2,0.154,0.769,2.95,0.089,0.09,846.55,65.96,25.54,30.23,7.66,AVOID - Poor risk-adjusted score
CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,58,57.31,-0.134,0.613,2.86,0.05,0.11,465.45,45.5,35.12,29.46,7.64,AVOID - Poor risk-adjusted score
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,58,48.05,-0.051,0.4,1.36,0.028,0.11,629.81,41.26,19.2,17.97,7.62,AVOID - Poor risk-adjusted score
IVZ,Invesco Ltd.,Financial Services,Asset Management,58,60.19,-0.075,0.413,1.96,0.033,0.02,415.07,39.48,24.84,22.53,7.61,AVOID - Poor risk-adjusted score
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,58,65.8,0.329,0.669,6.74,0.102,0.05,323.12,60.88,44.01,58.89,7.61,AVOID - Poor risk-adjusted score
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,58,43.33,0.229,0.755,4.42,0.102,0.09,710.36,64.2,32.71,41.17,7.6,AVOID - Poor risk-adjusted score
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,58,50.42,-0.052,0.386,1.4,0.028,0.04,584.57,39.52,19.48,18.23,7.6,AVOID - Poor risk-adjusted score
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,58,57.85,-0.053,0.349,1.5,0.026,0.12,456.57,40.33,20.18,18.85,7.56,AVOID - Poor risk-adjusted score
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors,58,68.26,-0.012,0.166,0.48,0.007,0.12,271.72,36.73,11.31,11.14,7.55,AVOID - Poor risk-adjusted score
TXN,Texas Instruments Incorporated,Technology,Semiconductors,58,76.35,0.022,0.18,0.87,0.011,0.11,162.6,36.36,13.74,14.12,7.53,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,Technology,Communication Equipment,58,82.53,0.044,0.22,1.55,0.019,0.12,91.88,37.19,18.19,19.17,7.51,AVOID - Poor risk-adjusted score
RH,RH,Consumer Cyclical,Specialty Retail,58,43.64,0.015,0.253,0.5,0.011,0.05,716.12,37.51,11.05,11.26,7.51,AVOID - Poor risk-adjusted score
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,58,54.67,-0.153,0.687,3.09,0.057,0.0,513.53,44.95,37.55,30.69,7.5,AVOID - Poor risk-adjusted score
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts,58,39.29,0.175,0.707,3.49,0.089,0.02,777.33,62.67,27.78,33.5,7.46,AVOID - Poor risk-adjusted score
BNTX,BioNTech SE,Healthcare,Biotechnology,58,39.91,0.18,0.701,3.6,0.09,0.02,768.38,62.38,27.99,33.89,7.38,AVOID - Poor risk-adjusted score
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Auto Parts,58,39.44,0.099,0.541,2.25,0.057,0.16,775.95,63.7,21.35,23.93,7.37,AVOID - Poor risk-adjusted score
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products,58,34.12,-0.032,0.413,0.84,0.025,0.07,839.69,41.31,14.08,13.51,7.32,AVOID - Poor risk-adjusted score
GPN,Global Payments Inc.,Industrials,Specialty Business Services,58,51.14,-0.028,0.279,0.88,0.017,0.14,572.88,39.44,14.25,13.75,7.3,AVOID - Poor risk-adjusted score
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,58,76.78,-0.089,0.369,2.46,0.032,0.05,155.38,38.93,28.34,25.24,7.3,AVOID - Poor risk-adjusted score
SRE,Sempra,Utilities,Utilities - Diversified,58,46.41,-0.078,0.495,1.84,0.04,0.02,663.34,41.22,22.97,20.77,7.3,AVOID - Poor risk-adjusted score
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,58,39.29,0.204,0.744,3.96,0.101,0.05,775.72,63.3,29.23,36.09,7.28,AVOID - Poor risk-adjusted score
IBN,ICICI Bank Limited,Financial Services,Banks - Regional,58,34.24,-0.127,0.834,2.32,0.068,0.11,836.19,50.33,28.54,24.17,7.27,AVOID - Poor risk-adjusted score
CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,58,52.32,-0.122,0.596,2.65,0.051,0.12,551.71,45.27,31.19,26.56,7.27,AVOID - Poor risk-adjusted score
TGNA,TEGNA Inc.,Communication Services,Broadcasting,58,51.71,0.09,0.419,2.32,0.045,0.02,561.93,38.44,21.68,24.07,7.25,AVOID - Poor risk-adjusted score
ATI,ATI Inc.,Industrials,Metal Fabrication,58,65.82,-0.197,0.703,3.94,0.06,0.09,312.95,46.85,46.25,35.7,7.23,AVOID - Poor risk-adjusted score
NFLX,"Netflix, Inc.",Communication Services,Entertainment,58,86.7,0.006,0.107,0.3,0.003,0.16,44.22,36.03,9.3,9.36,7.19,AVOID - Poor risk-adjusted score
WBS,Webster Financial Corporation,Financial Services,Banks - Regional,58,29.12,0.11,0.699,2.21,0.076,0.09,882.88,65.13,20.34,23.08,7.19,AVOID - Poor risk-adjusted score
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,58,40.3,-0.023,0.31,0.69,0.017,0.02,765.16,37.92,12.48,12.12,7.16,AVOID - Poor risk-adjusted score
UNM,Unum Group,Financial Services,Insurance - Life,58,62.27,-0.022,0.213,0.8,0.013,0.05,372.53,36.16,13.29,12.92,7.16,AVOID - Poor risk-adjusted score
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,58,51.2,-0.026,0.268,0.85,0.017,0.07,571.74,37.77,13.7,13.25,7.15,AVOID - Poor risk-adjusted score
CI,The Cigna Group,Healthcare,Healthcare Plans,58,45.6,-0.092,0.545,2.09,0.046,0.04,679.26,42.46,24.86,22.04,7.12,AVOID - Poor risk-adjusted score
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,58,18.1,0.068,0.815,1.27,0.07,0.16,944.84,70.61,14.74,15.99,7.06,AVOID - Poor risk-adjusted score
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,58,45.88,-0.082,0.503,1.95,0.042,0.04,674.14,41.55,23.07,20.73,7.04,AVOID - Poor risk-adjusted score
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,58,86.12,0.042,0.2,1.59,0.018,0.0,52.98,34.17,17.25,18.16,7.03,AVOID - Poor risk-adjusted score
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,58,40.59,-0.053,0.435,1.35,0.033,0.19,761.57,43.59,17.66,16.49,7.03,AVOID - Poor risk-adjusted score
TAL,TAL Education Group,Consumer Defensive,Education & Training Services,58,84.05,0.01,0.121,0.48,0.006,0.11,71.86,35.18,10.21,10.34,7.01,AVOID - Poor risk-adjusted score
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,58,61.78,-0.185,0.686,3.74,0.061,0.04,386.41,45.21,42.35,33.2,7.0,AVOID - Poor risk-adjusted score
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,58,47.93,-0.044,0.348,1.25,0.026,0.02,632.52,38.18,16.7,15.78,7.0,AVOID - Poor risk-adjusted score
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,58,40.81,-0.013,0.247,0.42,0.01,0.12,756.91,38.84,10.1,9.94,6.98,AVOID - Poor risk-adjusted score
SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,58,61.18,-0.097,0.444,2.44,0.04,0.05,396.03,40.37,27.14,23.91,6.94,AVOID - Poor risk-adjusted score
CAG,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,58,36.94,-0.026,0.337,0.74,0.02,0.07,813.28,39.51,12.46,12.06,6.92,AVOID - Poor risk-adjusted score
DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,58,19.65,0.091,0.843,1.67,0.085,0.14,940.31,69.59,16.56,18.42,6.9,AVOID - Poor risk-adjusted score
TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,58,55.38,-0.191,0.748,3.69,0.067,0.11,500.83,47.87,41.4,32.23,6.87,AVOID - Poor risk-adjusted score
FLR,Fluor Corporation,Industrials,Engineering & Construction,58,64.99,-0.129,0.503,3.04,0.047,0.05,326.45,41.47,32.7,27.61,6.84,AVOID - Poor risk-adjusted score
ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors,58,38.97,-0.071,0.51,1.66,0.043,0.0,784.83,41.05,19.88,18.14,6.83,AVOID - Poor risk-adjusted score
NWG,NatWest Group plc,Financial Services,Banks - Regional,58,30.85,-0.114,0.805,2.13,0.069,0.09,866.98,48.99,24.83,21.38,6.83,AVOID - Poor risk-adjusted score
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,58,63.76,-0.175,0.628,3.7,0.058,0.05,349.41,44.1,40.05,31.8,6.77,AVOID - Poor risk-adjusted score
ACDC,ProFrac Holding Corp.,Energy,Oil & Gas Equipment & Services,58,32.53,-0.12,0.792,2.26,0.069,0.09,850.95,48.58,25.77,22.01,6.75,AVOID - Poor risk-adjusted score
BUD,Anheuser-Busch InBev SA/NV,Consumer Defensive,Beverages - Brewers,58,59.57,-0.218,0.776,4.15,0.07,0.04,422.5,47.03,46.24,34.75,6.75,AVOID - Poor risk-adjusted score
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,58,48.07,-0.025,0.264,0.83,0.017,0.12,629.43,38.63,12.67,12.26,6.7,AVOID - Poor risk-adjusted score
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,58,51.84,-0.224,0.864,4.04,0.078,0.07,562.74,49.54,44.8,33.41,6.63,AVOID - Poor risk-adjusted score
SNY,Sanofi,Healthcare,Drug Manufacturers - General,58,69.48,-0.233,0.72,4.6,0.066,0.16,254.95,48.14,50.0,36.9,6.59,AVOID - Poor risk-adjusted score
AU,AngloGold Ashanti plc,Basic Materials,Gold,58,85.72,0.025,0.152,1.05,0.012,0.02,54.38,33.69,13.06,13.47,6.56,AVOID - Poor risk-adjusted score
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,58,77.39,0.19,0.413,4.94,0.064,0.05,152.91,37.05,31.94,39.0,6.56,AVOID - Poor risk-adjusted score
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,58,73.48,0.023,0.167,0.93,0.013,0.02,196.78,34.09,12.26,12.6,6.54,AVOID - Poor risk-adjusted score
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,58,49.17,0.02,0.221,0.71,0.014,0.02,609.93,35.53,10.87,11.14,6.51,AVOID - Poor risk-adjusted score
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,58,65.22,-0.113,0.444,2.84,0.044,0.04,322.78,39.67,28.97,24.98,6.51,AVOID - Poor risk-adjusted score
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,58,35.84,0.105,0.544,2.39,0.067,0.02,820.38,59.98,19.49,22.0,6.48,AVOID - Poor risk-adjusted score
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,58,63.02,-0.034,0.233,1.17,0.019,0.07,358.83,36.53,14.67,14.05,6.47,AVOID - Poor risk-adjusted score
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,58,24.2,0.11,0.733,2.15,0.089,0.07,924.53,64.49,17.74,20.12,6.38,AVOID - Poor risk-adjusted score
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,58,65.86,0.02,0.171,0.81,0.012,0.0,309.19,33.91,11.29,11.58,6.38,AVOID - Poor risk-adjusted score
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,58,44.26,-0.053,0.376,1.45,0.033,0.07,706.05,39.41,16.63,15.54,6.35,AVOID - Poor risk-adjusted score
POWI,"Power Integrations, Inc.",Technology,Semiconductors,58,28.68,-0.042,0.47,1.03,0.036,0.11,889.78,42.6,13.48,12.77,6.28,AVOID - Poor risk-adjusted score
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,58,101.89,0.01,0.094,0.54,0.005,0.05,1.21,33.34,9.56,9.68,6.28,AVOID - Poor risk-adjusted score
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling,58,27.2,0.193,0.845,3.51,0.129,0.09,900.1,64.2,23.0,28.15,6.24,AVOID - Poor risk-adjusted score
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,58,69.74,-0.023,0.177,0.92,0.013,0.05,248.33,35.05,12.37,12.01,6.24,AVOID - Poor risk-adjusted score
PARA,Paramount Skydance Corporation,Communication Services,Entertainment,58,39.68,0.037,0.315,1.11,0.028,0.05,774.5,37.7,12.5,13.09,6.19,AVOID - Poor risk-adjusted score
AGI,Alamos Gold Inc.,Basic Materials,Gold,58,83.57,0.029,0.158,1.22,0.015,0.12,78.66,35.73,13.21,13.69,6.16,AVOID - Poor risk-adjusted score
INMD,InMode Ltd.,Healthcare,Medical Devices,58,81.62,-0.006,0.099,0.3,0.004,0.04,101.9,33.3,8.06,8.01,6.15,AVOID - Poor risk-adjusted score
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,58,85.57,0.024,0.144,1.06,0.012,0.02,56.83,33.42,12.31,12.68,6.15,AVOID - Poor risk-adjusted score
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,58,29.65,-0.051,0.487,1.21,0.041,0.02,878.72,40.88,14.45,13.54,6.11,AVOID - Poor risk-adjusted score
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,58,43.05,0.045,0.315,1.36,0.032,0.07,723.24,37.69,13.54,14.31,6.07,AVOID - Poor risk-adjusted score
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts,58,49.68,-0.106,0.495,2.52,0.051,0.02,598.76,40.12,24.59,21.4,6.07,AVOID - Poor risk-adjusted score
OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,58,31.42,-0.119,0.747,2.31,0.074,0.12,862.17,47.5,23.46,20.06,6.06,AVOID - Poor risk-adjusted score
