ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
LYFT,"Lyft, Inc.",Technology,Software - Application,57,62.54,0.152,0.543,3.4,0.054,0.04,372.16,61.58,33.98,40.15,9.13,AVOID - Poor risk-adjusted score
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,57,30.39,0.05,0.586,1.07,0.035,0.05,871.44,65.12,17.8,18.9,9.12,AVOID - Poor risk-adjusted score
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,57,49.46,-0.128,0.746,2.43,0.049,0.14,603.26,50.31,36.89,31.19,9.08,AVOID - Poor risk-adjusted score
MTN,"Vail Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,57,48.39,-0.031,0.361,0.85,0.018,0.16,622.77,42.28,17.47,16.79,9.07,AVOID - Poor risk-adjusted score
SYF,Synchrony Financial,Financial Services,Credit Services,57,34.54,0.139,0.8,2.56,0.074,0.14,834.89,69.43,27.62,32.24,9.05,AVOID - Poor risk-adjusted score
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,57,44.39,0.041,0.4,1.06,0.024,0.18,702.65,43.18,17.75,18.66,9.05,AVOID - Poor risk-adjusted score
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,57,52.37,-0.075,0.515,1.72,0.033,0.14,552.11,45.02,26.96,24.47,9.01,AVOID - Poor risk-adjusted score
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,57,53.96,-0.07,0.483,1.65,0.031,0.27,525.39,46.8,26.07,23.83,9.0,AVOID - Poor risk-adjusted score
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,57,59.35,0.076,0.409,1.95,0.033,0.16,426.96,42.18,24.25,26.51,8.99,AVOID - Poor risk-adjusted score
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,57,26.8,0.095,0.816,1.73,0.065,0.16,904.63,71.22,21.86,24.42,8.93,AVOID - Poor risk-adjusted score
VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets,57,37.47,-0.071,0.642,1.46,0.039,0.02,805.61,45.71,24.05,21.93,8.92,AVOID - Poor risk-adjusted score
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,57,53.6,-0.152,0.78,2.84,0.053,0.18,532.12,51.69,41.83,34.23,8.92,AVOID - Poor risk-adjusted score
AAPL,Apple Inc.,Technology,Consumer Electronics,57,72.7,0.026,0.227,0.92,0.013,0.02,206.42,35.9,16.49,17.03,8.89,AVOID - Poor risk-adjusted score
POOL,Pool Corporation,Industrials,Industrial Distribution,57,54.89,0.095,0.474,2.26,0.041,0.12,509.7,42.59,26.01,29.04,8.89,AVOID - Poor risk-adjusted score
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,57,31.45,-0.088,0.818,1.6,0.051,0.2,860.81,53.38,25.72,22.94,8.83,AVOID - Poor risk-adjusted score
SIRI,Sirius XM Holdings Inc.,Communication Services,Entertainment,57,37.39,-0.056,0.565,1.23,0.033,0.04,807.81,44.39,21.14,19.67,8.82,AVOID - Poor risk-adjusted score
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,57,61.17,-0.09,0.501,2.09,0.034,0.0,395.81,41.6,30.64,27.25,8.81,AVOID - Poor risk-adjusted score
SNX,TD SYNNEX Corporation,Technology,Electronics & Computer Distribution,57,46.29,0.087,0.515,2.0,0.043,0.04,665.74,61.85,23.83,26.39,8.81,AVOID - Poor risk-adjusted score
MFC,Manulife Financial Corporation,Financial Services,Insurance - Life,57,62.88,0.161,0.54,3.6,0.057,0.11,367.16,62.63,33.97,40.44,8.8,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,57,78.19,0.02,0.191,0.74,0.009,0.29,138.65,40.49,14.91,15.28,8.79,AVOID - Poor risk-adjusted score
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,57,70.75,0.024,0.221,0.85,0.012,0.02,232.95,35.79,15.65,16.13,8.7,AVOID - Poor risk-adjusted score
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,57,89.33,-0.209,0.667,4.21,0.047,0.04,36.51,46.0,59.55,45.28,8.7,AVOID - Poor risk-adjusted score
BA,The Boeing Company,Industrials,Aerospace & Defense,57,23.45,0.067,0.773,1.26,0.054,0.14,929.56,70.69,18.13,19.63,8.7,AVOID - Poor risk-adjusted score
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,57,48.8,-0.045,0.405,1.15,0.024,0.12,614.07,42.3,19.78,18.69,8.69,AVOID - Poor risk-adjusted score
WOOF,"Petco Health and Wellness Company, Inc.",Consumer Cyclical,Specialty Retail,57,27.38,0.075,0.715,1.46,0.053,0.05,899.96,67.17,19.57,21.39,8.69,AVOID - Poor risk-adjusted score
ZI,Unknown,Unknown,Unknown,23,52.33,0.016,0.201,0.24,0.005,0.27,551.61,41.01,10.49,10.71,8.63,AVOID - Poor risk-adjusted score
ARM,Arm Holdings plc,Technology,Semiconductors,57,86.42,-0.171,0.585,3.68,0.043,0.04,55.58,44.0,50.54,40.33,8.61,AVOID - Poor risk-adjusted score
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,57,51.16,-0.061,0.453,1.49,0.029,0.09,573.25,42.47,23.19,21.43,8.61,AVOID - Poor risk-adjusted score
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,57,29.9,0.121,0.807,2.22,0.074,0.05,878.02,67.84,24.12,27.67,8.59,AVOID - Poor risk-adjusted score
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,57,40.61,0.108,0.609,2.27,0.056,0.0,760.25,62.66,24.72,27.97,8.55,AVOID - Poor risk-adjusted score
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,57,39.12,-0.041,0.457,1.0,0.025,0.16,783.72,44.39,17.89,16.98,8.51,AVOID - Poor risk-adjusted score
BEKE,KE Holdings Inc.,Real Estate,Real Estate Services,57,51.28,-0.026,0.306,0.78,0.015,0.02,570.72,38.0,15.68,15.16,8.5,AVOID - Poor risk-adjusted score
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P,57,49.59,-0.06,0.452,1.47,0.03,0.14,598.91,43.46,22.43,20.76,8.41,AVOID - Poor risk-adjusted score
HAE,Haemonetics Corporation,Healthcare,Medical Devices,57,56.87,-0.046,0.355,1.27,0.022,0.05,474.75,39.51,20.22,19.06,8.4,AVOID - Poor risk-adjusted score
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,57,39.67,-0.093,0.68,1.86,0.047,0.18,774.7,49.27,26.96,23.88,8.36,AVOID - Poor risk-adjusted score
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,57,52.06,-0.04,0.356,1.11,0.021,0.12,558.04,41.05,18.52,17.6,8.35,AVOID - Poor risk-adjusted score
YPF,YPF Sociedad Anónima,Energy,Oil & Gas Integrated,57,44.12,-0.101,0.657,2.04,0.046,0.23,707.25,49.72,28.98,25.41,8.35,AVOID - Poor risk-adjusted score
NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,57,44.45,0.052,0.41,1.33,0.03,0.02,700.58,39.67,18.23,19.4,8.33,AVOID - Poor risk-adjusted score
ARRY,"Array Technologies, Inc.",Technology,Solar,57,52.5,0.133,0.543,2.98,0.057,0.25,548.61,65.63,28.53,33.11,8.33,AVOID - Poor risk-adjusted score
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,57,38.25,-0.09,0.676,1.79,0.047,0.04,794.51,46.31,25.86,23.01,8.24,AVOID - Poor risk-adjusted score
BXP,"BXP, Inc.",Real Estate,REIT - Office,57,47.23,0.044,0.361,1.19,0.025,0.07,650.02,39.72,17.03,17.96,8.18,AVOID - Poor risk-adjusted score
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,57,86.14,0.047,0.232,1.59,0.018,0.02,52.79,35.48,20.01,21.17,8.17,AVOID - Poor risk-adjusted score
MMS,"Maximus, Inc.",Industrials,Specialty Business Services,57,44.07,0.048,0.395,1.26,0.029,0.02,707.54,39.34,17.42,18.47,8.15,AVOID - Poor risk-adjusted score
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,57,41.1,0.256,0.858,4.55,0.111,0.04,748.98,65.39,35.26,45.22,8.15,AVOID - Poor risk-adjusted score
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,57,57.08,0.032,0.274,1.0,0.018,0.02,473.46,36.82,15.65,16.28,8.12,AVOID - Poor risk-adjusted score
BX,Blackstone Inc.,Financial Services,Asset Management,57,36.51,0.149,0.73,2.87,0.079,0.05,811.53,65.1,26.64,31.38,8.11,AVOID - Poor risk-adjusted score
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,57,57.0,0.119,0.475,2.84,0.05,0.16,469.26,42.47,27.05,30.95,8.06,AVOID - Poor risk-adjusted score
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,57,27.9,0.131,0.836,2.36,0.085,0.18,894.49,70.19,23.32,27.01,8.04,AVOID - Poor risk-adjusted score
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,57,36.29,-0.037,0.441,0.91,0.025,0.05,820.96,41.81,16.02,15.29,8.01,AVOID - Poor risk-adjusted score
RUN,Sunrun Inc.,Technology,Solar,57,29.44,0.085,0.666,1.71,0.058,0.16,881.7,67.41,19.61,21.65,8.0,AVOID - Poor risk-adjusted score
NMR,"Nomura Holdings, Inc.",Financial Services,Capital Markets,57,25.67,0.082,0.729,1.59,0.062,0.07,915.51,67.11,18.71,20.61,7.97,AVOID - Poor risk-adjusted score
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,57,52.65,0.312,0.775,5.83,0.111,0.11,547.58,64.34,40.83,54.14,7.93,AVOID - Poor risk-adjusted score
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,57,58.27,0.036,0.274,1.12,0.019,0.21,450.75,40.59,15.97,16.68,7.88,AVOID - Poor risk-adjusted score
AAL,American Airlines Group Inc.,Industrials,Airlines,57,32.91,0.168,0.809,3.08,0.094,0.05,850.86,66.01,26.64,31.94,7.83,AVOID - Poor risk-adjusted score
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,57,54.78,-0.023,0.259,0.76,0.014,0.14,509.96,39.23,14.17,13.75,7.83,AVOID - Poor risk-adjusted score
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,57,37.55,0.059,0.469,1.42,0.038,0.09,804.44,42.07,17.62,18.92,7.81,AVOID - Poor risk-adjusted score
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,57,61.53,-0.023,0.235,0.8,0.013,0.09,386.02,37.53,14.44,14.02,7.81,AVOID - Poor risk-adjusted score
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,57,28.49,0.033,0.469,0.8,0.028,0.14,891.0,44.12,13.37,13.93,7.72,AVOID - Poor risk-adjusted score
CNC,Centene Corporation,Healthcare,Healthcare Plans,57,44.72,-0.177,0.889,3.09,0.069,0.16,690.96,52.99,39.76,31.5,7.71,AVOID - Poor risk-adjusted score
AA,Alcoa Corporation,Basic Materials,Aluminum,57,53.79,-0.139,0.656,2.81,0.052,0.14,529.77,47.3,35.28,29.4,7.71,AVOID - Poor risk-adjusted score
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,57,45.14,-0.044,0.391,1.17,0.026,0.0,691.04,39.15,17.65,16.68,7.7,AVOID - Poor risk-adjusted score
INTU,Intuit Inc.,Technology,Software - Application,57,34.77,-0.056,0.539,1.26,0.036,0.09,834.58,44.32,18.74,17.43,7.7,AVOID - Poor risk-adjusted score
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,57,64.59,-0.031,0.249,1.01,0.016,0.09,330.47,37.68,16.06,15.45,7.68,AVOID - Poor risk-adjusted score
SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,57,56.52,-0.134,0.615,2.81,0.05,0.04,481.11,44.19,34.75,29.14,7.65,AVOID - Poor risk-adjusted score
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",57,33.12,0.154,0.76,2.91,0.088,0.07,847.28,65.43,25.16,29.79,7.61,AVOID - Poor risk-adjusted score
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,57,43.25,0.233,0.754,4.41,0.102,0.07,711.82,63.84,32.61,41.16,7.6,AVOID - Poor risk-adjusted score
ZM,Zoom Communications Inc.,Technology,Software - Application,57,84.52,-0.025,0.18,0.95,0.011,0.02,66.86,34.64,15.23,14.76,7.57,AVOID - Poor risk-adjusted score
NFLX,"Netflix, Inc.",Communication Services,Entertainment,57,86.7,0.006,0.113,0.3,0.004,0.18,44.25,36.61,9.79,9.87,7.56,AVOID - Poor risk-adjusted score
FLEX,Flex Ltd.,Technology,Electronic Components,57,58.42,0.041,0.279,1.27,0.022,0.21,448.12,40.48,16.3,17.13,7.54,AVOID - Poor risk-adjusted score
CROX,"Crocs, Inc.",Consumer Cyclical,Footwear & Accessories,57,57.39,-0.132,0.597,2.82,0.049,0.09,464.12,44.77,34.25,28.78,7.53,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,57,48.23,0.02,0.251,0.65,0.013,0.09,627.98,37.97,12.09,12.39,7.52,AVOID - Poor risk-adjusted score
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,57,65.63,0.329,0.657,6.68,0.102,0.07,325.74,60.97,43.13,57.72,7.52,AVOID - Poor risk-adjusted score
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,57,42.18,0.077,0.464,1.85,0.044,0.32,735.11,45.96,19.57,21.42,7.52,AVOID - Poor risk-adjusted score
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,57,49.18,0.022,0.254,0.72,0.015,0.04,609.77,36.88,12.49,12.83,7.48,AVOID - Poor risk-adjusted score
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,57,54.71,-0.156,0.687,3.1,0.057,0.02,512.72,45.31,37.6,30.61,7.47,AVOID - Poor risk-adjusted score
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts,57,39.23,0.178,0.706,3.49,0.089,0.04,778.3,62.98,27.68,33.47,7.45,AVOID - Poor risk-adjusted score
EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,57,43.25,-0.03,0.334,0.87,0.02,0.14,722.32,40.86,14.43,13.88,7.43,AVOID - Poor risk-adjusted score
UNM,Unum Group,Financial Services,Insurance - Life,57,62.27,-0.023,0.222,0.81,0.013,0.04,372.58,36.08,13.84,13.44,7.42,AVOID - Poor risk-adjusted score
IVZ,Invesco Ltd.,Financial Services,Asset Management,57,60.22,-0.076,0.402,1.96,0.033,0.04,414.49,39.52,24.22,21.96,7.42,AVOID - Poor risk-adjusted score
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,57,48.07,-0.051,0.388,1.36,0.028,0.09,629.32,40.6,18.66,17.47,7.41,AVOID - Poor risk-adjusted score
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,57,47.64,-0.025,0.283,0.77,0.016,0.14,639.37,39.75,13.5,13.08,7.41,AVOID - Poor risk-adjusted score
AMT,American Tower Corporation,Real Estate,REIT - Specialty,57,60.93,-0.027,0.239,0.9,0.015,0.0,398.04,35.68,14.54,14.05,7.39,AVOID - Poor risk-adjusted score
BNTX,BioNTech SE,Healthcare,Biotechnology,57,39.85,0.183,0.7,3.6,0.09,0.0,769.44,61.97,27.88,33.84,7.36,AVOID - Poor risk-adjusted score
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,57,57.18,0.026,0.235,0.89,0.015,0.09,471.91,37.29,13.43,13.87,7.36,AVOID - Poor risk-adjusted score
STLA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,57,35.94,-0.031,0.389,0.83,0.023,0.04,824.6,40.07,13.97,13.42,7.35,AVOID - Poor risk-adjusted score
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,57,40.81,-0.013,0.26,0.43,0.01,0.11,757.02,38.9,10.62,10.44,7.31,AVOID - Poor risk-adjusted score
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Auto Parts,57,39.41,0.1,0.536,2.25,0.057,0.14,776.61,63.24,21.14,23.73,7.3,AVOID - Poor risk-adjusted score
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,57,61.22,0.053,0.291,1.6,0.026,0.23,393.19,40.75,17.81,18.97,7.29,AVOID - Poor risk-adjusted score
IBN,ICICI Bank Limited,Financial Services,Banks - Regional,57,34.29,-0.127,0.829,2.3,0.067,0.12,835.72,50.64,28.42,24.04,7.27,AVOID - Poor risk-adjusted score
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,57,50.46,-0.051,0.367,1.39,0.027,0.05,583.91,39.33,18.52,17.34,7.27,AVOID - Poor risk-adjusted score
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,57,39.2,0.205,0.736,3.93,0.1,0.07,777.16,63.49,28.87,35.68,7.24,AVOID - Poor risk-adjusted score
ATI,ATI Inc.,Industrials,Metal Fabrication,57,65.89,-0.2,0.702,3.94,0.06,0.07,311.89,46.5,46.22,35.52,7.2,AVOID - Poor risk-adjusted score
CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,57,52.41,-0.119,0.575,2.59,0.049,0.11,550.14,44.47,30.15,25.79,7.19,AVOID - Poor risk-adjusted score
TXN,Texas Instruments Incorporated,Technology,Semiconductors,57,76.34,0.022,0.171,0.88,0.011,0.12,162.79,36.49,13.09,13.45,7.16,AVOID - Poor risk-adjusted score
WBS,Webster Financial Corporation,Financial Services,Banks - Regional,57,29.08,0.112,0.694,2.2,0.076,0.07,883.28,64.67,20.17,22.91,7.15,AVOID - Poor risk-adjusted score
RH,RH,Consumer Cyclical,Specialty Retail,57,43.63,0.015,0.241,0.5,0.011,0.07,716.39,37.52,10.52,10.72,7.15,AVOID - Poor risk-adjusted score
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,57,52.61,0.032,0.265,1.03,0.02,0.02,545.09,36.34,13.92,14.48,7.13,AVOID - Poor risk-adjusted score
CI,The Cigna Group,Healthcare,Healthcare Plans,57,45.62,-0.094,0.546,2.1,0.046,0.05,678.86,42.84,24.9,22.01,7.1,AVOID - Poor risk-adjusted score
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,57,57.89,-0.051,0.323,1.47,0.025,0.11,455.81,39.29,18.68,17.51,7.1,AVOID - Poor risk-adjusted score
SRE,Sempra,Utilities,Utilities - Diversified,57,46.46,-0.076,0.475,1.82,0.039,0.04,662.6,41.04,22.06,19.98,7.08,AVOID - Poor risk-adjusted score
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,57,76.82,-0.089,0.357,2.45,0.032,0.07,154.82,38.95,27.45,24.44,7.08,AVOID - Poor risk-adjusted score
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,57,18.07,0.069,0.813,1.26,0.07,0.14,944.96,70.28,14.7,15.96,7.05,AVOID - Poor risk-adjusted score
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,57,101.89,0.011,0.105,0.55,0.005,0.04,1.19,33.33,10.72,10.86,7.03,AVOID - Poor risk-adjusted score
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products,57,34.16,-0.03,0.381,0.79,0.023,0.05,839.37,40.19,13.02,12.54,7.0,AVOID - Poor risk-adjusted score
DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,57,19.58,0.089,0.838,1.6,0.082,0.16,940.56,70.18,16.41,18.21,7.0,AVOID - Poor risk-adjusted score
TGNA,TEGNA Inc.,Communication Services,Broadcasting,57,51.66,0.089,0.402,2.31,0.045,0.0,562.93,37.59,20.75,23.02,6.96,AVOID - Poor risk-adjusted score
TAL,TAL Education Group,Consumer Defensive,Education & Training Services,57,84.04,0.01,0.121,0.48,0.006,0.09,71.89,34.84,10.15,10.28,6.95,AVOID - Poor risk-adjusted score
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,57,46.18,0.027,0.268,0.85,0.018,0.0,670.14,36.22,12.4,12.81,6.94,AVOID - Poor risk-adjusted score
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,57,61.87,-0.186,0.675,3.71,0.06,0.02,384.84,44.61,41.78,32.73,6.94,AVOID - Poor risk-adjusted score
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors,57,68.27,-0.011,0.152,0.48,0.007,0.11,271.61,36.01,10.39,10.25,6.94,AVOID - Poor risk-adjusted score
GPN,Global Payments Inc.,Industrials,Specialty Business Services,57,51.16,-0.028,0.264,0.88,0.017,0.12,572.6,38.7,13.52,13.06,6.93,AVOID - Poor risk-adjusted score
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,57,40.31,-0.023,0.3,0.69,0.017,0.04,765.0,37.99,12.1,11.75,6.93,AVOID - Poor risk-adjusted score
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,57,85.58,0.026,0.162,1.07,0.013,0.0,56.72,33.61,13.88,14.34,6.92,AVOID - Poor risk-adjusted score
TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,57,55.44,-0.194,0.749,3.69,0.067,0.09,499.81,47.59,41.51,32.16,6.85,AVOID - Poor risk-adjusted score
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,57,45.94,-0.081,0.481,1.91,0.042,0.02,673.23,40.62,22.08,19.89,6.83,AVOID - Poor risk-adjusted score
NWG,NatWest Group plc,Financial Services,Banks - Regional,57,30.89,-0.115,0.802,2.12,0.069,0.11,866.63,49.33,24.76,21.29,6.82,AVOID - Poor risk-adjusted score
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,57,77.38,0.198,0.427,4.99,0.064,0.04,153.21,37.09,33.06,40.63,6.79,AVOID - Poor risk-adjusted score
ACDC,ProFrac Holding Corp.,Energy,Oil & Gas Equipment & Services,57,32.6,-0.12,0.782,2.22,0.068,0.11,850.39,48.78,25.49,21.79,6.76,AVOID - Poor risk-adjusted score
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,57,40.63,-0.052,0.412,1.33,0.033,0.18,760.96,42.67,16.75,15.67,6.74,AVOID - Poor risk-adjusted score
ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors,57,39.0,-0.072,0.504,1.66,0.043,0.02,784.46,41.23,19.66,17.92,6.74,AVOID - Poor risk-adjusted score
BUD,Anheuser-Busch InBev SA/NV,Consumer Defensive,Beverages - Brewers,57,59.67,-0.22,0.77,4.12,0.069,0.05,420.79,47.26,45.92,34.45,6.73,AVOID - Poor risk-adjusted score
SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,57,61.24,-0.096,0.427,2.43,0.04,0.04,394.96,39.55,26.14,23.05,6.72,AVOID - Poor risk-adjusted score
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,57,63.83,-0.178,0.624,3.7,0.058,0.04,348.46,43.65,39.86,31.55,6.71,AVOID - Poor risk-adjusted score
FLR,Fluor Corporation,Industrials,Engineering & Construction,57,65.05,-0.129,0.493,3.03,0.047,0.04,325.53,40.85,32.09,27.07,6.71,AVOID - Poor risk-adjusted score
CAG,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,57,36.96,-0.026,0.326,0.74,0.02,0.05,813.12,38.85,12.06,11.68,6.7,AVOID - Poor risk-adjusted score
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,57,47.95,-0.044,0.332,1.25,0.026,0.0,632.04,37.36,15.92,15.05,6.69,AVOID - Poor risk-adjusted score
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,57,51.22,-0.026,0.248,0.85,0.017,0.09,571.39,37.56,12.68,12.27,6.65,AVOID - Poor risk-adjusted score
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,57,51.93,-0.227,0.864,4.02,0.077,0.09,561.35,49.95,44.84,33.32,6.64,AVOID - Poor risk-adjusted score
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,57,73.48,0.023,0.17,0.93,0.013,0.04,196.84,34.53,12.47,12.83,6.64,AVOID - Poor risk-adjusted score
SNY,Sanofi,Healthcare,Drug Manufacturers - General,57,69.57,-0.235,0.714,4.58,0.066,0.18,253.63,48.4,49.65,36.54,6.55,AVOID - Poor risk-adjusted score
CVS,CVS Health Corporation,Healthcare,Healthcare Plans,57,38.47,-0.061,0.454,1.48,0.039,0.04,792.07,40.47,17.45,16.14,6.5,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,Technology,Communication Equipment,57,82.46,0.039,0.185,1.48,0.018,0.14,92.61,36.61,15.27,16.01,6.45,AVOID - Poor risk-adjusted score
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,57,24.16,0.113,0.736,2.16,0.089,0.07,924.77,64.57,17.79,20.22,6.4,AVOID - Poor risk-adjusted score
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,57,35.79,0.106,0.531,2.38,0.067,0.04,820.96,59.99,19.01,21.46,6.35,AVOID - Poor risk-adjusted score
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,57,43.05,0.048,0.329,1.37,0.032,0.05,723.39,37.77,14.17,15.01,6.34,AVOID - Poor risk-adjusted score
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,57,65.3,-0.11,0.421,2.79,0.043,0.05,321.47,39.43,27.52,23.82,6.28,AVOID - Poor risk-adjusted score
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling,57,27.12,0.194,0.84,3.48,0.128,0.11,900.89,64.51,22.79,27.93,6.23,AVOID - Poor risk-adjusted score
WPM,Wheaton Precious Metals Corp.,Basic Materials,Gold,57,93.7,-0.014,0.115,0.7,0.007,0.02,9.88,33.07,10.8,10.6,6.23,AVOID - Poor risk-adjusted score
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,57,65.85,0.02,0.166,0.82,0.012,0.02,309.46,34.1,10.94,11.22,6.17,AVOID - Poor risk-adjusted score
INMD,InMode Ltd.,Healthcare,Medical Devices,57,81.62,-0.006,0.099,0.3,0.004,0.02,101.82,32.96,8.09,8.03,6.16,AVOID - Poor risk-adjusted score
POWI,"Power Integrations, Inc.",Technology,Semiconductors,57,28.7,-0.043,0.459,1.03,0.036,0.09,889.6,41.96,13.18,12.48,6.14,AVOID - Poor risk-adjusted score
M,"Macy's, Inc.",Consumer Cyclical,Department Stores,57,30.96,0.017,0.294,0.52,0.017,0.12,865.12,39.62,9.1,9.3,6.1,AVOID - Poor risk-adjusted score
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,57,44.29,-0.052,0.356,1.43,0.032,0.05,705.63,38.51,15.77,14.75,6.06,AVOID - Poor risk-adjusted score
OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,57,31.48,-0.119,0.735,2.28,0.072,0.11,861.54,46.96,23.15,19.81,6.04,AVOID - Poor risk-adjusted score
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,57,29.66,-0.051,0.482,1.22,0.041,0.0,878.61,40.36,14.3,13.39,6.04,AVOID - Poor risk-adjusted score
